CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	 2008	 2007
Bất động sản đầu tư ###Real Estate Investment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Các khoản đầu tư tài chính dài hạn###Long term Finacial Investments	36425	37534	50886	53168	51879	50473	47421	49612	37990	37990	36490	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	46525	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	48535	52114	52114	52114	55693	57296
Tài sản dài hạn khác###Other long term assets	5271	5242	5355	5363	5673	5988	5955	4571	4571	4872	4864	664	669	669	687	698	712	735	735	759	769	553	559	559	336	357	315	13	13	34	84	192	301	301	926	1550	626	566	566	652	39	76	119	119	164	210	254	348	348	442	539	654	779	293	413
TỔNG CỘNG TÀI SẢN ###TOTAL ASSETS	783200	770170	628510	626586	625565	621256	708822	666779	655158	724951	771021	235067	224775	224775	226811	237540	241754	238387	238387	230573	234818	221218	189225	189225	187042	198220	204798	177246	176924	188245	183364	184679	192189	192169	190860	204068	176988	191849	191849	194686	203621	219261	208973	208982	194060	206276	200942	220403	220403	214329	205557	204685	202015	177315	175637
Nợ phải trả ###Liabilities	354400	360377	242715	239448	256065	276992	372753	326488	326488	399468	460536	117861	116419	116419	113392	125698	140113	146163	146163	122013	127930	125193	96763	96763	84178	95948	108491	83225	82639	87682	85403	82302	79017	78952	83824	100855	79739	95685	95685	86060	98251	119977	116194	115640	94160	110830	109000	125959	125945	117578	121710	125331	123871	119923	120538
Nợ ngắn hạn###Short term Liabilities	337678	322902	229494	226226	239553	256470	350055	311928	311928	382949	442058	94048	89523	89523	83412	94109	106915	119342	119342	102568	108384	96977	77511	77511	64255	83938	97437	83225	82639	87682	85403	82302	79017	78952	83824	100855	69739	85685	85685	71496	79399	97099	93301	92747	61010	77650	73763	84990	84976	60632	59326	62491	61026	34973	35070
Nợ dài hạn###Long term Liabilities	16721	37475	13221	13221	16512	20522	22698	14560	14560	16519	18478	23812	26896	26896	29980	31589	33198	26821	26821	19445	19546	28216	19253	19253	19923	12011	11054	0	0	0	0	0	0	0	0	0	10000	10000	10000	14563	18852	22878	22893	22893	33149	33180	35237	40969	40969	56946	62384	62840	62846	84950	85469
Dự phòng nghiệp vụ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No khac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vốn chủ sở hữu ###Owners equity	428801	409793	385795	387138	369500	344264	336069	340291	328669	325483	310485	117207	108356	108356	113419	111842	101641	92224	92224	108560	106888	96025	92462	92462	102865	102272	96307	94021	94285	100563	97960	102377	113172	113217	107036	103213	97249	96164	96164	108626	105370	99284	92779	93342	99900	95446	91942	94444	94458	96750	83847	79354	78144	57392	55099
Nguồn kinh phí và quỹ khác###Expenditures and Other Funds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100	0	0	510	0
Vốn chủ sở hữu ###Owners equity	428801	409793	385795	387138	369500	344264	336069	340291	328669	325483	310485	117207	108356	108356	113419	111842	101641	92224	92224	108560	106888	96025	92462	92462	102865	102272	96307	94021	94285	100563	97960	102377	113172	113217	107036	103213	97249	96164	96164	108626	105370	99284	92779	93342	99900	95446	91942	94444	94458	96750	83947	79354	78144	56882	55099
Lợi ích của cổ đông thiểu số	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TỔNG CỘNG NGUỒN VỐN ###TOTAL EQUITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183364	184679	192189	192169	190860	204068	176988	191849	191849	194686	203621	219261	208973	208982	194060	206276	200942	220403	220403	214329	205557	204685	202015	177315	175637



KET QUA KINH DOANH	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008
Tổng doanh thu hoạt động kinh doanh###Gross Sale Revenues	474110	379773	1308317	324246	341547	357168	285355	855604	331412	297136	164818	62239	231988	56625	49177	64862	61325	334933	76799	82929	99417	75788	303344	85065	66990	81035	70254	272125	74833	66391	72874	58027	285794	65244	77969	84701	57879	293244	69467	62737	85728	75312	279942	81573	65738	69607	63024	231532	62077	61107	64223	44125	195369	60379	49645	48699	36646	165036
Các khoản giảm trừ doanh thu###Deduction revenues	18212	21560	15588	15588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Doanh thu thuần###Net Sales	455899	358213	1292729	308658	341547	357168	285355	855604	331412	297136	164818	62239	231988	56625	49177	64862	61325	334933	76799	82929	99417	75788	303344	85065	66990	81035	70254	272125	74833	66391	72874	58027	285794	65244	77969	84701	57879	293244	69467	62737	85728	75312	279942	81573	65738	69607	63024	231532	62077	61107	64223	44125	195369	60379	49645	48699	36646	165036
Giá vốn hàng bán###Cost of goods sold	387960	304323	1129719	260402	288809	320761	263962	770535	298012	270565	146684	55273	197890	49683	41932	55576	50699	291210	65675	75007	84839	65689	276203	78444	62445	72456	62858	249495	68864	60191	67287	53154	259691	61051	70447	74416	53776	261074	65213	56370	74217	65274	249124	75110	58117	62096	53801	199581	56577	51372	54366	37266	162248	50171	40451	38382	33169	139466
Lợi nhuận gộp###Gross profit	67939	53889	163010	48256	52739	36407	21393	85070	33400	26571	18134	6966	34099	6942	7245	9286	10626	43723	11124	7922	14578	10099	27141	6621	4544	8579	7397	22630	5969	6200	5588	4873	26103	4193	7522	10285	4103	32170	4253	6367	11511	10038	30818	6463	7621	7511	9223	31951	5500	9735	9857	6860	33122	10208	9193	10317	3478	25570
Doanh thu hoạt động tài chính###Financial activities Revenues	3939	107	6322	2321	205	-356	4152	28638	4266	14061	2637	7674	8819	1	2	3529	5287	994	82	7	538	367	8112	7374	5	451	282	8314	7560	15	494	229	8016	7331	90	90	504	11601	11227	128	213	32	15059	14050	298	378	342	23133	12126	10134	612	262	19558	6683	5371	517	6986	4334
Chi phí tài chính###Financial Expenses	4351	8467	24644	6721	5641	6154	6128	19475	6959	6640	4261	1615	7937	1856	1809	2214	2057	7146	2085	1692	1867	1501	4419	1308	1052	1122	937	2941	1097	648	758	506	3743	661	883	1071	1125	7457	1063	1364	2312	2717	11515	2656	1945	4171	2743	11361	2784	2120	3109	3348	10392	2501	2756	2967	2168	9345
Chi phí bán hàng###Selling Expenses	1296	22644	26080	9021	6617	5476	4965	13436	5480	4173	3110	673	2494	615	541	716	622	2982	650	738	929	665	2861	846	644	749	622	2911	763	748	778	622	3094	650	864	926	654	2898	658	622	817	801	2751	739	582	712	718	2577	678	645	660	595	2135	771	472	467	424	1502
Chi phí quản lý doanh nghiệp###Managing Expenses	9536	14000	42490	18425	10744	6474	6847	35834	16829	11522	3366	4117	13977	9006	3036	-1351	3285	18428	12290	3304	-1138	3971	13236	8481	2604	-924	3075	11503	3637	2016	3118	2323	11889	4035	2587	2688	2581	13764	6504	2683	2390	2187	8730	3342	1841	1744	1802	6218	1990	1542	1471	1265	5586	2007	1507	952	1120	5206
Lợi nhuận thuần từ hoạt động kinh doanh###Net Profit from Operating activities	57781	9155	82669	17700	31347	20739	8787	61199	8396	18296	21272	8236	18510	-4535	1861	11236	9948	16161	-3819	2194	13457	4329	14738	3360	249	8084	3045	13590	8032	2803	1428	1652	15392	6178	3278	5691	247	19652	7255	1826	6205	4366	22881	13776	3551	1262	4301	34928	12174	15562	5229	1913	34568	11613	9829	6448	6752	13850
Thu nhập khác###Other incomes	88	5634	2453	0	2	1551	900	1765	59	757	32	972	2061	723	120	674	544	2282	2524	0	247	534	5318	0	700	4618	0	9896	1982	872	3919	3124	19042	6129	5742	3758	3414	15491	4363	2738	4030	4360	9519	2064	2902	3608	1724	6921	3469	1856	1228	369	1313	439	293	400	181	1980
Chi phí khác###Other Expenses	6	735	142	117	26	0	0	133	-51	238	1	0	24	0	0	24	0	137	429	105	235	391	1188	8	185	995	0	6551	1439	349	2763	1939	11367	3718	3922	1529	2194	2117	1775	171	164	6	1043	61	402	350	230	3246	2643	374	227	3	304	20	9	234	41	917
Lợi nhuận khác###Other profits	83	4899	2310	-117	-23	1551	900	1632	110	520	31	972	2037	723	120	650	544	2146	2095	-105	13	143	4131	-8	515	3624	0	3345	542	523	1156	1185	7675	2411	1820	2228	1219	13374	2588	2567	3866	4353	8476	2002	2500	3259	1493	3674	826	1482	1001	366	1009	418	285	166	140	1064
Tổng lợi nhuận kế toán trước thuế###Total profit before tax	57863	14054	84979	17584	31323	22289	9687	62831	8506	18816	21303	9208	20548	-3812	1981	11886	10492	18306	-1724	2089	13470	4472	18869	3351	764	11708	3045	16935	8575	3327	2584	2836	23068	8589	5098	7919	1466	33026	9843	4393	10071	8719	31357	15778	6050	4521	5795	38603	12999	17043	6231	2279	35577	12032	10113	6614	6892	14914
Chi phí thuế TNDN###Corporate Income Tax Expenses	11330	2375	15545	4118	6088	4235	1096	7777	1861	3818	1741	357	2404	-760	404	1685	1075	3616	-317	418	2607	908	2538	-886	171	2493	759	2072	317	724	501	631	4228	573	1275	0	0	5528	0	0	0	2214	4690	649	1591	1127	1517	6736	424	4240	1490	570	5542	0	0	0	0	4174
Chi phí thuế TNDN###Corporate Income Tax Expenses	11548	2434	15547	4126	6065	4257	1099	7819	1835	3830	1797	357	2404	-760	404	1685	1075	3616	-317	418	2607	908	2538	-886	171	2493	759	2072	317	724	501	631	4228	573	1275	1955	381	5528	-318	1137	2495	2214	4690	649	1591	1127	1517	6736	424	4240	1490	570	5542	1453	2436	1657	15	4174
Chi phí thuế TNDN###Corporate Income Tax Expenses	-217	-59	-3	-8	22	-22	-2	-41	26	-12	-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lợi nhuận sau thuế thu nhập doanh nghiệp###Profit after Corporate Income Tax	63510	17126	100188	23891	34789	24874	12606	67288	9356	21083	19562	8851	18144	-3052	1577	10201	9417	14691	-1407	1672	10863	3564	16331	4238	593	9214	2286	14862	8258	2602	2083	2205	18839	8016	3823	5964	1085	27499	10162	3256	7576	6505	26667	15129	4459	3393	4278	31866	12575	12804	4740	1709	30035	10578	7677	4957	6877	10740
---Cac Chi So Tai Chinh---																																																										
EBITDA	0.52	0.42	0.45	0.45	-0.83	-0.71	-0.86	-0.69	-0.69	-0.55	-0.93	-1.14	-1.64	-1.64	-3.34	-1.68	-0.52	-0.08	-0.08	-0.07	0.21	0.50	0.84	0.84	0.96	1.06	0.64	0.30	0.30	0.27	0.33	0.43	1.03	1.03	0.57	0.40	0.14	-0.18	-0.18	-0.28	-0.47	-0.04	0.31	0.31	0.37	0.51	0.58	0.52	0.52	0.58	0.54	-0.02	0.00	0.00	0.00	0.00	0.00	0.00
Giá giao dịch cuối quý###Last Price of Quarter	22.66	36.26	36.26	36.26	31.00	23.57	20.44	19.02	19.02	26.95	25.86	15.61	12.96	12.96	18.18	16.94	19.51	14.20	14.20	10.75	12.90	14.12	14.12	14.12	15.32	15.64	13.33	12.69	12.69	11.07	16.32	12.79	8.80	8.80	10.56	10.81	11.07	9.46	9.46	13.35	15.71	16.46	13.79	13.79	8.16	8.80	10.71	9.28	9.28	13.17	10.14	8.91	6.94	6.94	0.00	0.00	0.00	0.00
