CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Dự phòng nghiệp vụ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No khac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	8	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Vốn chủ sở hữu ###Owners equity	205747	209720	205152	205662	204700	201991	213619	209367	209419	203976	197673	202562	201777	201977	200381	196770	217084	214517	215051	204245	212724	212019	211691	212328	206528	203791	214390	208965	207525	205448	202403	200341	201757	201975	200338	196127	199363	208714	200397	205530	204177	209956	218082	214309	210453	207273	211810	223907	218754	216147	210757	209309	210007	210497	208637	202038	197976	200907	200907	204109	201886	196342	215310	216060	92327	88650	85434	91274	91874	90816	77794
Nguồn kinh phí và quỹ khác###Expenditures and Other Funds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	470	639	1323	603	603	603	1868	1873	0	750	98	1191	1619	0	703	704	913
Vốn chủ sở hữu ###Owners equity	205747	209720	205152	205662	204700	201991	213619	209367	209419	203976	197673	202562	201777	201977	200381	196770	217084	214517	215051	204245	212724	212019	211691	212328	206528	203791	214390	208965	207525	205448	202403	200341	201757	201975	200338	196127	199363	208714	200397	205530	204177	209956	218082	214309	210453	207273	211810	223907	218754	216147	210757	209309	210007	210028	208167	201399	196653	200305	200305	203506	200019	194469	215310	215310	92228	87459	83815	91274	91170	90111	76881
Lợi ích của cổ đông thiểu số	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2866	2929	2998	3662	3840	4869	5541	5804	8114	8036	9217	8405	8900	8618	7111	5500	3764	4052	2969	3078	3100	3551	3551	3133	0	3021	1922	1922	1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TỔNG CỘNG NGUỒN VỐN ###TOTAL EQUITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258791	249697	268507	266552	253675	248391	244946	265584	266095	277318	268410	269958	278599	278927	257972	262108	273823	293614	293685	304558	307611	291418	316737	317578	320233	297480	244301	262969	262969	249330	263573	293195	333834	333834	420473	312932	291704	207493	207493	227159	247006



KET QUA KINH DOANH	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	Q2 2006	Q1 2006	 2005
Tổng doanh thu hoạt động kinh doanh###Gross Sale Revenues	72389	114825	367904	85564	97669	111908	95378	544279	123095	164832	128795	130179	828675	229049	218271	149609	231621	761940	389730	160673	143640	67897	356137	120559	115535	51852	68216	219560	73780	45537	52572	47845	207071	65508	44848	40200	56542	214649	66019	54029	44143	50177	208745	63301	47566	40590	57341	255249	68772	55418	66830	68486	305536	102728	92027	66453	44328	219096	51269	52105	46953	68769	517317	244673	96710	104415	71519	395433	75491	114572	122341	83086	419677
Các khoản giảm trừ doanh thu###Deduction revenues	3171	1750	8344	1271	14435	4394	1557	7762	8879	6265	549	-440	4053	1420	781	1130	722	3648	1832	751	661	404	2685	931	524	545	686	4551	640	3276	428	208	2781	1960	462	260	100	352	281	48	13	10	949	243	182	163	361	1926	627	431	616	252	2392	568	1307	229	287	2882	656	293	1710	223	4994	690	1147	999	2158	899	579	257	0	64	8706
Doanh thu thuần###Net Sales	69218	113075	359559	84293	83234	107514	93821	536517	114216	158567	128246	130619	824622	227629	217490	148479	230899	758291	387898	159922	142979	67493	353452	119629	115011	51307	67530	215009	73140	42261	52144	47637	204290	63548	44386	39940	56443	214297	65738	53981	44130	50167	207796	63058	47384	40427	56980	253323	68144	54987	66214	68234	303144	102160	90720	66224	44041	216214	50613	51811	45243	68547	512324	243984	95563	103416	69361	394534	74912	114316	122341	83022	410971
Giá vốn hàng bán###Cost of goods sold	45428	80719	234623	54437	55737	70670	62259	427079	77856	126471	107778	115925	739895	204797	195141	127952	207309	692557	364538	144475	126758	52837	283578	99474	96548	37486	50070	158669	54289	28945	39888	35175	148968	47098	32963	29545	39814	155020	47246	37875	34065	35526	170649	51670	40175	30775	47804	208575	54936	44957	55666	57271	258866	91927	78174	53485	35499	175855	42066	42155	36721	54912	453079	214012	84437	94660	59970	342884	64576	105296	106474	66697	374536
Lợi nhuận gộp###Gross profit	23790	32357	124936	29856	27498	36844	31561	109439	36360	32096	20468	14694	84727	22832	22350	20526	23590	65734	23361	15447	16221	14656	69874	20155	18463	13821	17460	56341	18851	13317	12256	12463	55322	16450	11423	10395	16629	59276	18492	16106	10064	14641	37148	11388	7210	9652	9175	44748	13208	10030	10548	10962	44279	10233	12546	12739	8542	40359	8546	9656	8521	13635	59245	29972	11127	8756	9391	51650	10336	9019	15866	16325	36435
Doanh thu hoạt động tài chính###Financial activities Revenues	278	233	3439	888	1009	934	618	4430	1185	1106	998	1345	12272	9077	1407	996	991	13345	11265	1077	900	639	5459	942	985	1743	1790	12405	2894	6107	1920	2325	12940	3946	5005	2137	2231	11509	4557	1965	2154	2830	21959	5840	5653	5239	5181	22597	5537	4344	527	2275	21352	11680	2976	5913	9391	31016	14231	2257	7601	6927	14477	2266	7856	3214	1142	11184	1070	1009	5766	3338	13457
Chi phí tài chính###Financial Expenses	246	652	2406	380	546	1152	329	2278	1080	1144	361	100	1716	40	72	420	1183	1397	476	143	148	638	2661	1451	675	214	254	-1079	807	2993	-31	695	3689	3376	77	-473	709	1934	552	814	66	502	3963	554	72	1395	1011	7368	2252	783	1813	1940	9766	1010	775	584	7397	5619	1320	1058	2458	783	5603	1191	2687	839	886	5069	2452	958	892	768	2771
Chi phí bán hàng###Selling Expenses	15980	20809	87342	21630	19601	24315	21985	70480	23652	20034	11437	10843	54732	13883	15291	15974	14140	42615	13518	11859	11029	10155	42951	9331	12497	10169	11042	33738	11047	7812	7517	7359	33325	9111	7348	8374	7845	38931	14123	10320	7162	7545	33060	10612	7588	6806	8548	32294	9693	7824	7306	7472	29738	10999	6697	5892	6260	28641	7892	6296	6572	7882	31186	10955	8951	5520	5761	29523	5975	3823	9893	9832	18008
Chi phí quản lý doanh nghiệp###Managing Expenses	4229	4215	17928	4341	4962	4687	4465	17178	5841	4068	3303	3949	16314	4432	3952	3557	4149	15521	5352	2855	3745	3476	14102	3144	3200	3537	4182	14632	6056	4330	2994	3467	15535	3212	3874	4560	3752	15666	3670	4282	3606	3767	6713	2043	1610	1229	1255	4400	927	1079	1278	1116	7235	1535	1063	2807	1501	11935	7691	1046	1433	1766	8766	2093	2285	2044	2343	8678	2332	2356	2000	1990	7747
Lợi nhuận thuần từ hoạt động kinh doanh###Net Profit from Operating activities	3612	6913	20699	4394	3398	7624	5401	23932	6972	7955	6364	1147	24237	13554	4441	1571	5109	19546	15279	1668	2199	1026	15620	7170	3076	1643	3772	21455	3835	4289	3695	3267	15713	4697	5128	71	6554	14254	4704	2656	1385	5658	15370	4018	3592	5460	3542	23282	5873	4688	677	2710	18891	8369	6986	9368	2774	25179	5875	3514	5660	10131	28167	17998	5059	3568	1542	19564	648	2892	8848	7073	21365
Thu nhập khác###Other incomes	26	17	302	362	125	163	35	109	257	122	79	19	919	190	39	390	300	2700	1132	1343	135	131	1209	101	140	862	81	1836	698	280	-169	1012	1460	412	118	-251	1132	2283	1124	367	289	479	1311	334	91	97	132	4005	333	1120	1847	705	3195	1301	948	596	350	3163	538	856	881	888	4521	918	1003	1072	1527	4895	1137	1477	1086	1195	4511
Chi phí khác###Other Expenses	-48	521	61	5	22	64	8	517	-80	286	223	86	257	-84	29	209	103	2416	2062	73	256	15	558	102	27	360	35	3187	16	482	44	18	487	345	46	8	109	981	426	456	35	46	76	29	2	7	38	2309	182	548	1113	465	2010	854	549	398	209	2670	448	641	793	788	3005	818	704	743	739	2626	726	544	713	642	2977
Lợi nhuận khác###Other profits	74	-504	241	357	103	99	27	-408	337	-164	-144	-67	662	275	9	181	197	284	-930	1269	-121	116	651	-1	113	502	47	-1351	681	-202	-214	994	973	66	73	-259	1022	1302	698	-88	254	433	1235	304	89	90	94	1697	151	572	734	240	1185	447	399	198	141	493	91	215	88	100	1516	99	300	329	788	2269	411	933	372	553	1534
Tổng lợi nhuận kế toán trước thuế###Total profit before tax	3686	6409	20940	4751	3501	7722	5428	23524	7308	7791	6221	1080	24899	13828	4450	1752	5307	19830	14348	2937	2078	1142	16271	7169	3190	2145	3819	20104	4517	4087	3481	4261	16686	4763	5201	-188	7576	15557	5402	2567	1639	6091	16605	4323	3681	5550	3636	24979	6024	5261	10650	4715	28683	8815	7385	9567	2915	25672	5965	3729	5748	10230	29683	18097	5359	3897	2330	21833	1059	3825	9220	7625	22898
Chi phí thuế TNDN###Corporate Income Tax Expenses	887	1359	4946	1147	820	1733	1227	4951	1641	1487	1148	253	5159	2799	839	458	1099	3347	2556	612	692	352	2890	828	752	542	768	3336	1030	1042	945	1096	2421	-60	777	0	0	3762	0	0	0	1613	940	187	21	370	61	747	388	259	184	376	1052	539	520	431	-431	1171	-342	494	197	821	5516	4375	589	252	297	0	0	0	0	0	0
Chi phí thuế TNDN###Corporate Income Tax Expenses	884	1359	5944	2151	820	1744	1227	5565	2418	1487	1148	253	5573	3274	839	458	1099	4468	3398	182	528	242	3445	1864	317	364	358	3364	1059	951	801	914	2801	-58	540	291	1873	3919	589	633	623	1613	984	187	21	305	61	747	388	259	184	376	1052	539	520	401	-431	1171	-342	494	198	822	5516	4376	590	0	298	0	0	0	0	0	0
Chi phí thuế TNDN###Corporate Income Tax Expenses	3	0	-998	-1004	0	-12	0	-614	-778	0	0	0	-414	-475	0	0	0	-1121	-842	430	163	111	-554	-1036	435	178	409	-28	-29	91	144	182	-380	-2	238	-1	-356	-156	116	-30	-171	0	-45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lợi nhuận sau thuế thu nhập doanh nghiệp###Profit after Corporate Income Tax	3205	6345	19477	4544	3325	7161	4998	20580	6481	6980	5073	697	21022	11245	4174	1591	4456	17279	11792	2325	1387	790	14016	6341	2437	1603	3051	15655	3487	3045	2536	3165	14265	4823	4423	-479	6060	11794	4697	1965	1186	4478	15665	4136	3660	5244	3575	24232	5635	5001	10466	4339	27631	8276	6865	9165	3346	24501	6307	3235	5550	9409	24167	13721	4769	3897	2032	21833	1059	3825	9220	7625	22898
---Cac Chi So Tai Chinh---																																																																									
EBITDA	0.19	0.21	0.32	0.32	0.66	0.51	0.54	0.56	0.56	0.54	0.53	0.34	0.36	0.36	-0.24	-0.14	-0.13	-0.34	-0.34	-0.17	0.16	0.21	0.40	0.40	0.44	0.54	0.43	0.19	0.19	0.21	0.23	0.09	0.56	0.56	0.45	0.37	0.31	0.24	0.24	0.35	0.44	0.37	0.29	0.29	0.40	0.44	0.73	0.79	0.79	0.79	0.67	0.61	0.50	0.50	0.47	0.53	0.45	0.64	0.64	0.69	0.53	0.56	0.53	0.53	0.56	0.61	0.54	0.00	0.00	0.00	0.00	0.00	0.00
Giá giao dịch cuối quý###Last Price of Quarter	9.76	10.40	17.00	17.00	14.65	14.80	15.87	16.37	16.37	13.84	15.74	15.49	15.71	15.71	13.35	14.59	12.51	9.31	9.31	8.91	10.18	8.66	8.79	8.79	8.59	8.79	7.76	7.95	7.95	7.13	6.63	7.24	6.83	6.83	6.07	6.07	4.75	4.03	4.03	3.77	4.35	4.30	2.90	2.90	3.55	3.55	4.48	5.27	5.27	6.44	6.77	5.69	5.58	5.58	5.82	4.36	3.88	4.53	4.53	5.38	5.99	7.92	10.84	10.84	11.64	14.57	16.63	10.99	10.99	0.00	0.00	0.00	0.00
