CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q2 2012	 2011	 2010	 2009
Lợi thế thương mại	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bất động sản đầu tư ###Real Estate Investment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Các khoản đầu tư tài chính dài hạn###Long term Finacial Investments	117	300	300	300	300	10089	10089	10089	10089	10089	10089	10089	10089	10089	10089	10089	9864	9864	9864	8533	8533	8461	8461	8461	8406	8406	8140	8140	8140	7803	7803	7807	7807	7807	7924	7924	7666	7666	7666	7448	7448	6731	2577
Tài sản dài hạn khác###Other long term assets	11504	12839	8709	8709	7914	5993	4587	2903	2923	2594	623	825	897	209	222	178	195	323	329	493	664	544	588	588	624	554	534	281	281	192	90	86	107	585	532	567	599	550	553	668	681	827	126
TỔNG CỘNG TÀI SẢN ###TOTAL ASSETS	458902	394348	342383	342381	374391	400081	331766	291599	291598	263325	272545	270579	266162	266719	267331	280846	308637	297768	297595	317862	329812	295551	291647	291560	344250	322751	296806	291418	291418	310745	293794	290823	287299	287790	299417	302647	305962	288577	289319	323928	361028	370249	336154
Nợ phải trả ###Liabilities	298932	234607	181661	181562	214625	240209	210247	170154	170154	141999	151530	149594	145225	145194	145669	159641	188559	177729	177690	198293	210427	209400	205653	205566	259603	238655	209353	204500	204500	225112	208957	206704	203641	204298	222269	223943	213924	196672	196953	239236	267958	278637	256736
Nợ ngắn hạn###Short term Liabilities	298232	234599	181653	181554	214617	240201	209474	169349	169349	141111	150610	148592	144443	144159	144551	158491	187326	176441	176401	196837	208940	204029	203478	203391	257564	236963	208688	203967	203612	225104	208424	206696	202295	204201	222143	223787	213723	194731	196722	238812	265959	277571	256106
Nợ dài hạn###Long term Liabilities	700	8	8	8	8	8	773	805	805	888	920	1003	781	1035	1118	1150	1233	1289	1289	1455	1487	5371	2175	2175	2039	1691	665	533	888	8	533	8	1346	96	126	155	201	1941	231	424	2000	1066	630
Dự phòng nghiệp vụ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No khac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vốn chủ sở hữu ###Owners equity	159969	159741	160723	160819	159767	159872	121519	121444	121444	121325	121015	120984	120937	121525	121662	121205	120078	120039	119905	119569	119386	86151	85994	85994	84647	84096	87453	86919	86919	85634	84837	84119	83658	83492	77148	78704	92038	91905	92367	84692	93069	91612	79419
Nguồn kinh phí và quỹ khác###Expenditures and Other Funds	0	0	0	0	0	0	0	0	0	0	0	10	45	45	81	117	153	189	10	153	261	333	333	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vốn chủ sở hữu ###Owners equity	159969	159741	160723	160819	159767	159872	121519	121444	121444	121325	121015	120975	120892	121479	121581	121088	119925	119850	119895	119416	119125	85818	85662	85662	84647	84096	87453	86919	86919	85634	84837	84119	83658	83492	77148	78704	92038	91905	92367	84692	93069	91612	79419
Lợi ích của cổ đông thiểu số	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	189	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TỔNG CỘNG NGUỒN VỐN ###TOTAL EQUITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293794	290823	287299	287790	299417	302647	305962	288577	289319	323928	361028	370249	336154



KET QUA KINH DOANH	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	 2011	 2010	 2009
Tổng doanh thu hoạt động kinh doanh###Gross Sale Revenues	131859	75631	423087	146073	62899	164424	49690	294702	117214	35646	62084	80030	259160	49074	63776	83162	63147	276730	75411	84308	72116	44895	318195	112029	102829	58014	45324	253525	105442	53400	66401	28281	259563	71784	81071	23487	41611	305924	87016	324817	307172	288193
Các khoản giảm trừ doanh thu###Deduction revenues	0	0	0	0	0	0	0	0	273	0	0	0	79	0	79	0	0	0	0	0	0	0	0	0	0	0	0	3460	0	339	873	2248	0	0	0	0	0	0	0	1364	0	0
Doanh thu thuần###Net Sales	131859	75631	423087	146073	62899	164424	49690	294702	116941	35646	62084	80030	259081	49074	63698	83162	63147	276730	75411	84308	72116	44895	318195	112029	102829	58014	45324	250065	105442	53062	65528	26033	259563	71784	81071	23487	41611	305924	87016	323453	307172	288193
Giá vốn hàng bán###Cost of goods sold	121764	72330	397644	137575	58186	154829	47054	264851	108048	30341	52297	74161	228646	42802	56184	74435	55225	231121	61389	71652	62646	35434	267359	94997	89591	46126	36645	207343	92961	42960	55407	16015	213071	54577	70496	21032	33483	249203	66017	267134	248412	240461
Lợi nhuận gộp###Gross profit	10095	3301	25442	8498	4713	9596	2636	29851	8894	5306	9787	5869	30435	6272	7514	8727	7922	45609	14022	12656	9469	9461	50836	17032	13237	11887	8679	42722	12481	10102	10121	10018	46492	17207	10574	2455	8128	56721	20999	56319	58760	47732
Doanh thu hoạt động tài chính###Financial activities Revenues	16	3	2437	5	2348	10	75	250	30	2	12	206	951	463	9	470	9	642	10	133	478	20	208	79	70	17	43	930	19	609	278	24	1211	43	50	-1009	1064	5770	1338	11356	5078	915
Chi phí tài chính###Financial Expenses	1717	1220	5436	1570	1176	1421	1268	6755	1063	1418	2120	1739	8506	2641	1966	2123	1777	9967	1327	2039	3579	2982	14647	4616	3446	3524	3062	13380	3472	3365	3546	2996	15298	3757	4188	87	3633	25366	4803	35848	23301	15399
Chi phí bán hàng###Selling Expenses	3594	821	10335	1818	2537	5386	595	8353	3063	1439	2828	1023	6037	438	1117	2378	2104	16154	4947	4471	3858	2878	13007	4532	2792	2696	1775	12902	5653	2461	1927	2862	17574	6088	3644	2944	2449	14906	8040	6245	14865	13415
Chi phí quản lý doanh nghiệp###Managing Expenses	3228	1063	10561	3945	3084	2821	735	14960	4714	2813	4650	3203	14578	3502	3134	3125	4233	19393	8139	6170	1699	3373	18436	6654	5054	4766	3172	13553	2424	3829	4052	3249	13662	1424	4226	2969	2933	10422	2806	10790	11653	9970
Lợi nhuận thuần từ hoạt động kinh doanh###Net Profit from Operating activities	1572	201	1548	1169	264	-22	113	32	83	-362	201	110	2264	155	1305	1571	-182	737	-382	109	812	248	4954	1309	2015	918	712	3817	951	1057	874	935	1169	5980	-1433	-4555	177	11797	6688	14792	14019	9862
Thu nhập khác###Other incomes	14	0	613	35	0	319	0	847	91	838	0	0	1161	0	273	-219	1107	995	1698	17	0	0	1319	1101	143	74	0	3702	869	3	14	2817	4413	459	1936	1852	83	1125	225	3703	3989	2901
Chi phí khác###Other Expenses	746	36	539	46	101	122	10	53	13	82	38	2	1772	221	958	-188	781	176	715	1	127	47	2096	831	1162	77	26	3397	166	38	37	3155	4730	95	2059	2303	82	799	200	3892	4404	2198
Lợi nhuận khác###Other profits	-732	-36	74	-12	-101	197	-10	794	77	756	-38	-1	-611	-221	-684	-31	326	819	983	16	-127	-47	-778	271	-1020	-3	-26	305	703	-35	-24	-338	-317	364	-123	-451	1	326	25	-189	-415	704
Tổng lợi nhuận kế toán trước thuế###Total profit before tax	840	165	1622	1158	163	174	103	826	161	394	163	108	1653	-67	620	1540	144	1556	602	125	685	201	4177	1580	995	915	687	4122	1654	1021	850	596	852	6344	-1556	-5005	178	12123	6714	14602	13604	10565
Chi phí thuế TNDN###Corporate Income Tax Expenses	326	47	373	145	53	45	28	194	42	84	43	26	455	35	128	221	42	260	122	28	76	44	1169	338	445	235	152	861	369	225	132	136	71	0	0	0	0	3051	0	3407	3377	2715
Chi phí thuế TNDN###Corporate Income Tax Expenses	326	47	373	145	53	45	28	194	42	84	43	26	455	35	128	221	42	260	122	28	76	44	1169	338	445	235	152	861	369	225	132	136	71	0	0	-44	44	3051	1501	3407	3377	2715
Chi phí thuế TNDN###Corporate Income Tax Expenses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lợi nhuận sau thuế thu nhập doanh nghiệp###Profit after Corporate Income Tax	515	118	1250	1013	110	129	75	632	119	310	120	83	1198	-101	493	1319	102	1296	479	97	609	157	3007	1242	551	680	534	3261	1285	797	718	461	782	6344	-1556	-4961	133	9072	5213	11195	10226	7851
---Cac Chi So Tai Chinh---																																										
EBITDA	0.05	-0.45	-0.01	-0.01	-0.09	0.51	0.93	0.91	0.91	0.97	0.86	1.03	-0.14	-0.14	-0.24	-0.59	-0.46	-0.55	-0.55	-0.37	-0.24	0.10	0.57	0.57	0.72	1.35	1.14	0.85	0.85	0.81	1.01	0.62	0.81	0.81	0.71	0.46	1.05	-4.68	-4.68	0.00	0.00	0.00
Giá giao dịch cuối quý###Last Price of Quarter	15.30	12.00	13.35	13.35	12.90	13.50	12.37	13.72	13.72	12.65	12.51	15.62	14.83	14.83	16.88	17.39	14.46	11.53	11.53	10.28	11.47	9.82	9.24	9.24	9.33	7.43	5.13	4.89	4.89	4.73	3.93	4.81	4.09	4.09	4.17	5.13	4.46	4.11	4.11	0.00	0.00	0.00
