CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	 2008	 2007
Nợ phải trả ###Liabilities	142437	122666	186410	186410	150214	197286	176670	232531	232668	255236	323125	268817	323907	307207	210009	214340	142688	121453	121453	148233	213475	171876	235342	233090	257891	280277	228750	195842	195369	322544	172844	98799	127986	127964	102299	80208	68137	54052	54258	48591	44527	51117	49682	46923	42437	38878	44492	44492	52875	38235	82214	44279	63181	72937	46057
Nợ ngắn hạn###Short term Liabilities	141275	122202	184771	184771	148576	195645	175029	230890	231027	253594	321484	267633	322723	306022	208896	213218	141558	120311	120311	147129	212371	170773	234238	231987	257015	279390	227925	195017	194544	321730	172031	98006	127193	127172	101766	78029	65920	51265	51471	45214	41147	47133	45690	41755	37167	35922	41401	41401	50539	38225	82204	44229	63151	72933	45973
Nợ dài hạn###Long term Liabilities	1162	464	1639	1639	1639	1641	1641	1641	1641	1641	1641	1184	1184	1184	1113	1122	1130	1141	1141	1104	1104	1104	1104	1104	876	887	825	825	825	814	814	793	793	793	533	2179	2217	2787	2787	3378	3381	3984	3992	5168	5270	2956	3090	3090	2337	10	10	50	30	4	84
Dự phòng nghiệp vụ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No khac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vốn chủ sở hữu ###Owners equity	188798	191616	193205	193205	193929	187465	206178	197002	196864	191855	192665	214431	215350	232383	216253	211815	226547	224644	224644	216488	211094	234129	207446	207446	174073	174381	149978	147231	147722	107761	95670	106004	100467	100279	91726	91195	88839	88304	88237	84656	83692	88456	88491	94268	91456	90135	92368	92368	93104	95436	92064	90600	88963	75878	48549
Nguồn kinh phí và quỹ khác###Expenditures and Other Funds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2115	0	141	0
Vốn chủ sở hữu ###Owners equity	188798	191616	193205	193205	193929	187465	206178	197002	196864	191855	192665	214431	215350	232383	216253	211815	226547	224644	224644	216488	211094	234129	207446	207446	174073	174381	149978	147231	147722	107761	95670	106004	100467	100279	91726	91195	88839	88304	88237	84656	83692	88456	88491	94268	91456	90135	92368	92368	93104	95436	92064	88484	88963	75737	48549
Lợi ích của cổ đông thiểu số	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TỔNG CỘNG NGUỒN VỐN ###TOTAL EQUITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268514	204803	228453	228243	194025	171403	156976	142357	142495	133248	128220	139574	138173	141191	133893	129013	123205	136860	145979	133671	181154	134878	152143	148815	94606



KET QUA KINH DOANH	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	 2007
Tổng doanh thu hoạt động kinh doanh###Gross Sale Revenues	172158	147851	823490	224463	194813	194874	209374	785576	231137	190873	213512	150054	805796	250675	220367	208304	126451	1217339	288664	237606	316187	374882	1706709	445882	472324	545785	242748	1031337	597786	205905	122503	105144	587399	235922	150919	147246	53311	239192	85945	61984	54467	35127	189823	53493	46786	40689	43265	293621	83555	73091	97947	39027	510139	209709	202527	65733	32171	494961	134039
Các khoản giảm trừ doanh thu###Deduction revenues	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	23	0	0	0	0	0	0	35	0	0	35	0	7	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4200	0
Doanh thu thuần###Net Sales	172158	147851	823490	224463	194813	194874	209374	785576	231137	190873	213512	150054	805796	250675	220367	208304	126451	1217339	288664	237606	316187	374882	1706686	445882	472324	545762	242748	1031337	597786	205905	122503	105144	587365	235922	150919	147211	53311	239185	85945	61984	54467	35127	189816	53486	46786	40689	43265	293621	83555	73091	97947	39027	510139	209709	202527	65733	32171	490761	134039
Giá vốn hàng bán###Cost of goods sold	159543	139601	739919	210001	172483	177515	179921	732832	212162	179007	204590	137153	724426	217538	198968	191073	117200	1098690	261457	215087	288884	333261	1508912	394054	411712	485596	217550	943111	542591	187298	116049	97232	538899	218612	140709	131685	47892	216762	76265	56691	51208	31117	166945	46980	40890	34909	38770	264168	76888	64636	88900	33744	465469	194587	189769	56664	24449	419442	117849
Lợi nhuận gộp###Gross profit	12615	8250	83572	14462	22330	17359	29453	52744	18975	11866	8921	12901	81371	33137	21399	17231	9251	118649	27207	22519	27303	41620	197774	51828	60612	60166	25198	88227	55195	18607	6454	7911	48466	17310	10211	15526	5419	22422	9680	5293	3260	4011	22871	6506	5896	5780	4496	29453	6668	8456	9047	5283	44671	15122	12758	9069	7722	71319	16190
Doanh thu hoạt động tài chính###Financial activities Revenues	177	174	688	94	129	151	294	843	249	207	213	184	866	236	126	312	189	1084	23	6	857	199	1104	335	469	119	180	1878	811	405	258	408	1291	324	353	348	261	928	208	74	82	353	1367	381	120	247	582	1504	572	622	182	149	3055	1173	681	293	975	7450	533
Chi phí tài chính###Financial Expenses	261	875	2765	708	309	440	1188	7020	1771	1726	1930	1602	2532	1544	473	196	317	1909	790	731	54	335	870	308	298	196	68	552	36	53	193	273	1333	125	297	482	433	1463	276	165	801	209	961	50	197	219	151	2765	268	412	1082	1024	3022	1121	167	240	1064	6270	1192
Chi phí bán hàng###Selling Expenses	6534	6961	40893	8925	10097	7959	13912	35604	11508	8590	8095	7447	35421	10715	10168	8428	6449	44657	11848	9216	10927	12666	33396	12686	7649	6753	6308	21176	8692	5034	3934	3517	13333	3262	3213	4541	2317	8797	3265	1890	1609	1943	8823	2212	2162	2331	1963	12810	3273	3479	3126	2932	13273	4742	3177	2807	2547	9119	3432
Chi phí quản lý doanh nghiệp###Managing Expenses	4717	5242	21610	5723	5530	5195	5163	22255	5345	5848	5739	5376	21553	5769	5559	5300	5448	21585	6830	6051	4510	4194	23770	8464	5126	4769	5411	15309	5105	3434	3190	2876	11608	4224	2634	2559	2542	10025	2602	2501	2438	2247	6455	1496	1483	1391	1593	7053	2026	1400	1460	1348	5961	1868	1506	1372	1214	7336	6255
Lợi nhuận thuần từ hoạt động kinh doanh###Net Profit from Operating activities	1279	-4653	18991	-800	6523	3916	9485	-11293	599	-4091	-6629	-1340	22730	15346	5325	3619	-2774	51582	7762	6528	12669	24624	140841	30705	48008	48567	13591	53067	42173	10490	-606	1653	23483	10023	4420	8293	388	3065	3745	811	-1507	-35	7999	3129	2174	2086	1371	8329	1674	3786	3561	127	25471	8564	8589	4942	3872	56044	5845
Thu nhập khác###Other incomes	2371	3346	8627	1916	1954	2759	2620	19973	7015	3338	9199	421	12683	6788	254	464	5177	17479	3604	172	4733	8970	33435	12166	3521	7275	10443	20271	3423	3780	7910	5159	1935	0	908	610	263	1221	377	153	550	1	877	6	1	789	56	3740	237	85	619	2780	4969	4068	85	285	35	805	545
Chi phí khác###Other Expenses	39	282	653	212	426	3	634	241	179	57	5	0	331	275	30	0	24	322	65	15	0	242	647	3	642	2	0	29	24	4	0	0	184	0	0	4	0	225	0	0	224	1	536	0	266	237	68	12	6	6	0	0	637	558	74	6	0	130	343
Lợi nhuận khác###Other profits	2332	3064	7974	1704	1528	2756	1986	19732	6836	3281	9194	421	12352	6513	223	464	5153	17157	3539	156	4733	8729	32788	12163	2879	7272	10443	20243	3398	3775	7910	5159	1751	0	908	606	263	995	377	153	326	0	341	6	-265	551	-12	3728	231	79	619	2780	4332	3510	11	280	35	675	202
Tổng lợi nhuận kế toán trước thuế###Total profit before tax	3611	-1589	26965	904	8051	6671	11471	8439	7435	-810	2564	-919	35082	21859	5548	4083	2379	68739	11301	6684	17402	33353	173628	42868	50887	55840	24034	73310	45571	14266	7305	6812	25234	10023	5328	8899	652	4060	4122	964	-1181	-35	8339	3135	1909	2637	1358	12057	1905	3865	4180	2907	29802	12074	8600	5222	3907	56719	6047
Chi phí thuế TNDN###Corporate Income Tax Expenses	428	0	6340	1074	1587	1384	2295	2787	2425	0	330	0	8378	5728	1110	817	476	15542	3144	1290	4436	6671	38290	9494	11195	12314	5287	10851	5610	2175	1943	1276	4131	1470	797	0	0	663	0	0	0	-1	1106	330	225	460	255	2106	237	493	600	840	4352	0	0	0	0	0	0
Chi phí thuế TNDN###Corporate Income Tax Expenses	428	0	6340	1074	1587	1384	2295	2787	2425	0	330	0	8378	5728	1110	817	476	15527	3130	1290	4436	6671	38352	9542	11195	12327	5287	10933	5611	2175	1945	1276	4159	1500	797	1600	117	673	542	0	0	0	1104	330	225	463	255	2170	237	493	600	840	4352	2800	752	456	344	0	0
Chi phí thuế TNDN###Corporate Income Tax Expenses	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	-61	-48	0	-14	0	-82	-1	0	-2	0	-28	-30	0	3	0	-10	0	0	0	-1	3	0	0	0	0	-64	0	0	0	0	0	0	0	0	0	0	0
Lợi nhuận sau thuế thu nhập doanh nghiệp###Profit after Corporate Income Tax	3183	-1589	20625	-170	6463	5288	9176	5652	5009	-810	2234	-919	26704	16130	4438	3266	1903	53198	8156	5393	12966	26682	135338	33374	39692	43526	18747	62459	39962	12091	5362	5536	21103	8553	4531	7297	535	3397	3580	964	-1181	-34	7233	2805	1684	2174	1103	9951	1668	3372	3580	2067	25450	9275	7848	4765	3562	56719	6047
---Cac Chi So Tai Chinh---																																																											
EBITDA	0.55	0.54	0.26	0.26	-0.42	-0.43	-0.59	-0.61	-0.61	-0.31	-0.43	-0.22	-0.20	-0.20	-0.41	1.25	1.44	0.43	0.43	0.26	0.04	0.44	0.95	0.95	0.95	1.05	0.43	-0.10	-0.10	-0.06	-0.02	-0.47	0.71	0.71	0.64	0.84	1.06	0.59	0.59	0.39	0.31	0.22	-0.06	-0.06	0.11	-0.07	-0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Giá giao dịch cuối quý###Last Price of Quarter	12.85	13.40	15.93	15.93	15.44	16.07	15.75	12.71	12.71	16.16	16.40	25.51	32.05	32.05	37.07	35.31	34.38	37.41	37.41	48.63	71.08	63.10	72.53	72.53	52.72	41.62	18.74	11.33	11.33	7.20	6.64	7.03	6.64	6.64	6.25	2.61	2.06	1.44	1.44	1.41	1.75	3.05	2.72	2.72	2.43	2.54	4.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
